"recording_id","initial_time","final_time","species","total_time","min_code_n_ind"
"143","25","28","Sylvia atricapilla","1.44","4"
"143","26","29","Streptopelia turtur","3","1"
"143","26","29","Sylvia atricapilla","0.44","4"
"143","27","30","Streptopelia turtur","3","1"
"143","28","31","Streptopelia turtur","3","1"
"143","29","32","Parus major","0.5","1"
"143","29","32","Streptopelia turtur","2.59","1"
"143","30","33","Luscinia megarhynchos","0.79","1"
"143","30","33","Parus major","0.5","1"
"143","30","33","Streptopelia turtur","1.59","1"
"143","30","33","Streptopelia turtur","0.89","1"
"143","31","34","Luscinia megarhynchos","0.82","1"
"143","31","34","Parus major","0.5","1"
"143","31","34","Streptopelia turtur","0.59","1"
"143","31","34","Streptopelia turtur","1.89","1"
"143","32","35","Luscinia megarhynchos","0.82","1"
"143","32","35","Streptopelia turtur","2.89","1"
"143","32","35","Turdus philomelos","0.52","1"
"143","33","36","Luscinia megarhynchos","0.03","1"
"143","33","36","Streptopelia turtur","3","1"
"143","33","36","Turdus philomelos","1.52","1"
"143","34","37","Streptopelia turtur","3","1"
"143","34","37","Turdus philomelos","1.78","1"
"143","35","38","Streptopelia turtur","3","1"
"143","35","38","Sylvia atricapilla","0.66","4"
"143","35","38","Turdus philomelos","1.26","1"
"143","36","39","Luscinia megarhynchos","0.51","4"
"143","36","39","Streptopelia turtur","3","1"
"143","36","39","Sylvia atricapilla","1.66","4"
"143","36","39","Turdus philomelos","0.26","1"
"143","37","40","Luscinia megarhynchos","1.34","4"
"143","37","40","Streptopelia turtur","2.29","1"
"143","37","40","Sylvia atricapilla","2.66","4"
"143","38","41","Curruca communis","0.39","1"
"143","38","41","Luscinia megarhynchos","1.34","4"
"143","38","41","Streptopelia turtur","1.29","1"
"143","38","41","Sylvia atricapilla","2.18","4"
"143","39","42","Curruca communis","1.09","1"
"143","39","42","Luscinia megarhynchos","0.83","4"
"143","39","42","Streptopelia turtur","0.29","1"
"143","39","42","Sylvia atricapilla","1.18","4"
"143","40","43","Curruca communis","1.09","1"
"143","40","43","Sylvia atricapilla","0.18","4"
"143","41","44","Curruca communis","0.7","1"
"143","41","44","Sylvia atricapilla","0.12","1"
"143","42","45","Sylvia atricapilla","1.12","1"
"143","43","46","Luscinia megarhynchos","0.18","4"
"143","43","46","Parus major","0.18","4"
"143","43","46","Sylvia atricapilla","1.59","1"
"143","44","47","Luscinia megarhynchos","1.18","4"
"143","44","47","Parus major","1.18","4"
"143","44","47","Sylvia atricapilla","1.47","1"
"143","45","48","Luscinia megarhynchos","2.18","4"
"143","45","48","Parus major","2.03","4"
"143","45","48","Sylvia atricapilla","0.47","1"
"143","45","48","Sylvia atricapilla","0.51","4"
"143","46","49","Luscinia megarhynchos","2.61","4"
"143","46","49","Parus major","1.84","4"
"143","46","49","Sylvia atricapilla","1.51","4"
"143","47","50","Luscinia megarhynchos","1.61","4"
"143","47","50","Parus major","0.84","4"
"143","47","50","Sylvia atricapilla","2.51","4"
"143","48","51","Luscinia megarhynchos","0.61","4"
"143","48","51","Sylvia atricapilla","3","4"
"143","49","52","Sylvia atricapilla","3","4"
"143","50","53","Sylvia atricapilla","3","4"
"143","51","54","Luscinia megarhynchos","0.09","1"
"143","51","54","Sylvia atricapilla","2.05","4"
"143","52","55","Luscinia megarhynchos","1.09","1"
"143","52","55","Sylvia atricapilla","1.05","4"
"143","53","56","Luscinia megarhynchos","1.33","1"
"143","53","56","Sylvia atricapilla","0.05","4"
"143","54","57","Luscinia megarhynchos","1.24","1"
"143","55","58","Luscinia megarhynchos","0.24","1"
"144","0","3","Erithacus rubecula","2.41","4"
"144","0","3","Luscinia megarhynchos","1.14","1"
"144","1","4","Erithacus rubecula","3","4"
"144","1","4","Luscinia megarhynchos","0.68","1"
"144","2","5","Emberiza cirlus","0.39","1"
"144","2","5","Erithacus rubecula","3","4"
"144","3","6","Emberiza cirlus","1.39","1"
"144","3","6","Erithacus rubecula","3","4"
"144","4","7","Emberiza cirlus","1.88","1"
"144","4","7","Erithacus rubecula","3","4"
"144","4","7","Luscinia megarhynchos","0.95","1"
"144","4","7","Phylloscopus collybita","0.14","4"
"144","5","8","Cyanistes caeruleus","0.72","4"
"144","5","8","Emberiza cirlus","1.49","1"
"144","5","8","Erithacus rubecula","3","4"
"144","5","8","Leiopicus medius","0.16","1"
"144","5","8","Luscinia megarhynchos","1.23","1"
"144","5","8","Phylloscopus collybita","1.14","4"
"144","6","9","Cyanistes caeruleus","0.85","4"
"144","6","9","Emberiza cirlus","0.49","1"
"144","6","9","Erithacus rubecula","3","4"
"144","6","9","Leiopicus medius","0.16","1"
"144","6","9","Luscinia megarhynchos","1.23","1"
"144","6","9","Phylloscopus collybita","2.14","4"
"144","7","10","Cyanistes caeruleus","0.85","4"
"144","7","10","Erithacus rubecula","3","4"
"144","7","10","Leiopicus medius","0.16","1"
"144","7","10","Leiopicus medius","0.48","4"
"144","7","10","Luscinia megarhynchos","0.28","1"
"144","7","10","Luscinia megarhynchos","0.4","4"
"144","7","10","Phylloscopus collybita","2.19","4"
"144","8","11","Cyanistes caeruleus","0.13","4"
"144","8","11","Erithacus rubecula","3","4"
"144","8","11","Leiopicus medius","1.48","4"
"144","8","11","Luscinia megarhynchos","1.4","4"
"144","8","11","Phylloscopus collybita","1.19","4"
"144","9","12","Erithacus rubecula","3","4"
"144","9","12","Leiopicus medius","2.48","4"
"144","9","12","Luscinia megarhynchos","2.4","4"
"144","9","12","Phylloscopus collybita","0.19","4"
"144","10","13","Cyanistes caeruleus","0.59","1"
"144","10","13","Erithacus rubecula","2.14","4"
"144","10","13","Leiopicus medius","3","4"
"144","10","13","Luscinia megarhynchos","2.07","4"
"144","11","14","Cyanistes caeruleus","0.71","1"
"144","11","14","Erithacus rubecula","1.14","4"
"144","11","14","Leiopicus medius","3","4"
"144","11","14","Luscinia megarhynchos","1.07","4"
"144","12","15","Cyanistes caeruleus","0.71","1"
"144","12","15","Erithacus rubecula","0.14","4"
"144","12","15","Leiopicus medius","3","4"
"144","12","15","Luscinia megarhynchos","0.07","4"
"144","13","16","Cyanistes caeruleus","0.11","1"
"144","13","16","Erithacus rubecula","0.24","1"
"144","13","16","Leiopicus medius","3","4"
"144","13","16","Luscinia megarhynchos","0.63","4"
"144","14","17","Emberiza cirlus","0.37","1"
"144","14","17","Erithacus rubecula","0.24","1"
"144","14","17","Leiopicus medius","3","4"
"144","14","17","Luscinia megarhynchos","1.63","4"
"144","15","18","Emberiza cirlus","1.37","1"
"144","15","18","Erithacus rubecula","0.24","1"
"144","15","18","Leiopicus medius","3","4"
"144","15","18","Luscinia megarhynchos","2.35","4"
"144","15","18","Streptopelia decaocto","0.08","1"
"144","16","19","Emberiza cirlus","1.77","1"
"144","16","19","Leiopicus medius","3","4"
"144","16","19","Luscinia megarhynchos","1.72","4"
"144","16","19","Streptopelia decaocto","1.08","1"
"144","17","20","Emberiza cirlus","1.39","1"
"144","17","20","Erithacus rubecula","0.42","4"
"144","17","20","Leiopicus medius","3","4"
"144","17","20","Luscinia megarhynchos","0.72","4"
"144","17","20","Phylloscopus collybita","0.58","4"
"144","17","20","Streptopelia decaocto","2.08","1"
"144","18","21","Emberiza cirlus","0.39","1"
"144","18","21","Erithacus rubecula","1.42","4"
"144","18","21","Leiopicus medius","3","4"
"144","18","21","Phylloscopus collybita","1.58","4"
"144","18","21","Streptopelia decaocto","3","1"
"144","19","22","Erithacus rubecula","2.42","4"
"144","19","22","Leiopicus medius","2.35","4"
"144","19","22","Phylloscopus collybita","2.58","4"
"144","19","22","Streptopelia decaocto","3","1"
"144","20","23","Erithacus rubecula","2.29","4"
"144","20","23","Leiopicus medius","1.35","4"
"144","20","23","Luscinia megarhynchos","0.93","4"
"144","20","23","Phylloscopus collybita","3","4"
"144","20","23","Streptopelia decaocto","3","1"
"144","21","24","Erithacus rubecula","1.29","4"
"144","21","24","Leiopicus medius","0.35","4"
"144","21","24","Luscinia megarhynchos","1.93","4"
"144","21","24","Phylloscopus collybita","2.52","4"
"144","21","24","Streptopelia decaocto","3","1"
"144","22","25","Erithacus rubecula","0.29","4"
"144","22","25","Luscinia megarhynchos","2.92","4"
"144","22","25","Phylloscopus collybita","1.52","4"
"144","22","25","Streptopelia decaocto","2.76","1"
"144","22","25","Sylvia atricapilla","0.2","4"
"144","23","26","Luscinia megarhynchos","1.99","4"
"144","23","26","Phylloscopus collybita","0.52","4"
"144","23","26","Streptopelia decaocto","1.76","1"
"144","23","26","Sylvia atricapilla","1.2","4"
"144","24","27","Erithacus rubecula","0.32","1"
"144","24","27","Luscinia megarhynchos","0.99","4"
"144","24","27","Streptopelia decaocto","0.76","1"
"144","24","27","Sylvia atricapilla","1.97","4"
"144","25","28","Emberiza cirlus","0.41","1"
"144","25","28","Erithacus rubecula","1.24","1"
"144","25","28","Sylvia atricapilla","1.76","4"
"144","26","29","Emberiza cirlus","1.41","1"
"144","26","29","Erithacus rubecula","1.24","1"
"144","26","29","Luscinia megarhynchos","0.66","1"
"144","26","29","Sylvia atricapilla","0.76","4"
"144","27","30","Emberiza cirlus","1.92","1"
"144","27","30","Erithacus rubecula","0.92","1"
"144","27","30","Luscinia megarhynchos","1.66","1"
"144","28","31","Emberiza cirlus","1.5","1"
"144","28","31","Erithacus rubecula","0.25","1"
"144","28","31","Luscinia megarhynchos","2.66","1"
"144","28","31","Phylloscopus collybita","0.65","4"
"144","29","32","Emberiza cirlus","0.5","1"
"144","29","32","Erithacus rubecula","0.25","1"
"144","29","32","Luscinia megarhynchos","2.3","1"
"144","29","32","Phylloscopus collybita","1.65","4"
"144","29","32","Sitta europaea","0.83","4"
"144","30","33","Erithacus rubecula","0.25","1"
"144","30","33","Luscinia megarhynchos","1.3","1"
"144","30","33","Phylloscopus collybita","2.65","4"
"144","30","33","Sitta europaea","1.83","4"
"144","31","34","Luscinia megarhynchos","0.3","1"
"144","31","34","Phylloscopus collybita","2.42","4"
"144","31","34","Sitta europaea","2.83","4"
"144","32","35","Phylloscopus collybita","1.42","4"
"144","32","35","Sitta europaea","2.13","4"
"144","32","35","Sylvia atricapilla","0.77","1"
"144","33","36","Phylloscopus collybita","0.42","4"
"144","33","36","Sitta europaea","1.13","4"
"144","33","36","Sylvia atricapilla","1.77","1"
"144","34","37","Sitta europaea","0.13","4"
"144","34","37","Sylvia atricapilla","2.4","1"
"144","35","38","Erithacus rubecula","0.56","1"
"144","35","38","Sylvia atricapilla","1.62","1"
"144","36","39","Erithacus rubecula","0.64","1"
"144","36","39","Luscinia megarhynchos","0.85","1"
"144","36","39","Sylvia atricapilla","0.62","1"
"144","37","40","Emberiza cirlus","0.26","1"
"144","37","40","Erithacus rubecula","0.64","1"
"144","37","40","Luscinia megarhynchos","1.12","1"
"144","37","40","Phylloscopus collybita","0.78","4"
"144","37","40","Turdus merula","0.43","4"
"144","38","41","Emberiza cirlus","1.26","1"
"144","38","41","Erithacus rubecula","0.08","1"
"144","38","41","Luscinia megarhynchos","1.12","1"
"144","38","41","Phylloscopus collybita","1.78","4"
"144","38","41","Streptopelia turtur","0.94","1"
"144","38","41","Turdus merula","1.43","4"
"144","39","42","Emberiza cirlus","1.95","1"
"144","39","42","Luscinia megarhynchos","0.27","1"
"144","39","42","Phylloscopus collybita","2.61","4"
"144","39","42","Streptopelia turtur","1.94","1"
"144","39","42","Turdus merula","2.43","4"
"144","40","43","Emberiza cirlus","1.69","1"
"144","40","43","Erithacus rubecula","0.23","1"
"144","40","43","Luscinia megarhynchos","0.35","4"
"144","40","43","Phylloscopus collybita","1.83","4"
"144","40","43","Streptopelia turtur","2.94","1"
"144","40","43","Turdus merula","3","4"
"144","41","44","Emberiza cirlus","0.69","1"
"144","41","44","Erithacus rubecula","1.03","1"
"144","41","44","Luscinia megarhynchos","1.35","4"
"144","41","44","Phylloscopus collybita","0.83","4"
"144","41","44","Streptopelia turtur","3","1"
"144","41","44","Turdus merula","2.66","4"
"144","42","45","Erithacus rubecula","1.03","1"
"144","42","45","Luscinia megarhynchos","2.35","4"
"144","42","45","Streptopelia turtur","3","1"
"144","42","45","Turdus merula","1.66","4"
"144","43","46","Erithacus rubecula","0.79","1"
"144","43","46","Luscinia megarhynchos","3","4"
"144","43","46","Streptopelia turtur","3","1"
"144","43","46","Turdus merula","0.66","4"
"144","44","47","Luscinia megarhynchos","2.13","4"
"144","44","47","Streptopelia turtur","3","1"
"144","45","48","Luscinia megarhynchos","1.13","4"
"144","45","48","Streptopelia turtur","3","1"
"144","45","48","Turdus merula","0.93","2"
"144","46","49","Luscinia megarhynchos","0.13","4"
"144","46","49","Streptopelia turtur","3","1"
"144","46","49","Turdus merula","1.93","2"
"144","47","50","Phylloscopus collybita","0.22","1"
"144","47","50","Streptopelia turtur","3","1"
"144","47","50","Turdus merula","2.42","2"
"144","48","51","Luscinia megarhynchos","0.46","1"
"144","48","51","Phylloscopus collybita","1.22","1"
"144","48","51","Streptopelia turtur","3","1"
"144","48","51","Turdus merula","1.49","2"
"144","49","52","Luscinia megarhynchos","1.46","1"
"144","49","52","Phylloscopus collybita","1.71","1"
"144","49","52","Streptopelia turtur","3","1"
"144","49","52","Turdus merula","0.49","2"
"144","50","53","Emberiza cirlus","0.47","1"
"144","50","53","Luscinia megarhynchos","1.61","1"
"144","50","53","Phylloscopus collybita","1.49","1"
"144","50","53","Streptopelia turtur","3","1"
"144","50","53","Sylvia atricapilla","0.66","4"
"144","51","54","Emberiza cirlus","1.47","1"
"144","51","54","Luscinia megarhynchos","1.15","1"
"144","51","54","Phylloscopus collybita","0.49","1"
"144","51","54","Streptopelia turtur","3","1"
"144","51","54","Sylvia atricapilla","1.66","4"
"144","52","55","Emberiza cirlus","2.08","1"
"144","52","55","Luscinia megarhynchos","0.15","1"
"144","52","55","Phylloscopus collybita","0.21","1"
"144","52","55","Streptopelia turtur","3","1"
"144","52","55","Sylvia atricapilla","1.69","4"
"144","53","56","Emberiza cirlus","1.62","1"
"144","53","56","Phylloscopus collybita","0.99","1"
"144","53","56","Streptopelia turtur","3","1"
"144","53","56","Sylvia atricapilla","1.03","4"
"144","53","56","Turdus merula","0.78","1"
"144","54","57","Emberiza cirlus","0.62","1"
"144","54","57","Phylloscopus collybita","0.99","1"
"144","54","57","Streptopelia turtur","3","1"
"144","54","57","Sylvia atricapilla","0.03","4"
"144","54","57","Turdus merula","1.78","1"
"144","55","58","Phylloscopus collybita","0.78","1"
"144","55","58","Streptopelia turtur","3","1"
"144","55","58","Turdus merula","2.78","1"
"144","56","59","Streptopelia turtur","3","1"
"144","56","59","Turdus merula","3","1"
"144","57","60","Phylloscopus collybita","0.44","1"
"144","57","60","Streptopelia turtur","3","1"
"144","57","60","Turdus merula","2.11","1"
"145","0","3","Luscinia megarhynchos","3","1"
"145","1","4","Luscinia megarhynchos","3","1"
"145","2","5","Luscinia megarhynchos","3","1"
"145","3","6","Luscinia megarhynchos","3","1"
"145","4","7","Luscinia megarhynchos","3","1"
"145","5","8","Luscinia megarhynchos","3","1"
"145","6","9","Luscinia megarhynchos","3","1"
"145","7","10","Luscinia megarhynchos","3","1"
"145","8","11","Luscinia megarhynchos","3","1"
"145","9","12","Luscinia megarhynchos","3","1"
"145","10","13","Luscinia megarhynchos","3","1"
"145","11","14","Luscinia megarhynchos","3","1"
"145","12","15","Luscinia megarhynchos","3","1"
"145","13","16","Luscinia megarhynchos","3","1"
"145","14","17","Luscinia megarhynchos","3","1"
"145","15","18","Luscinia megarhynchos","2.42","1"
"145","16","19","Luscinia megarhynchos","1.42","1"
"145","17","20","Luscinia megarhynchos","0.42","1"
"145","19","22","Luscinia megarhynchos","0.99","2"
"145","20","23","Luscinia megarhynchos","1.99","2"
"145","21","24","Luscinia megarhynchos","2.99","2"
"145","22","25","Luscinia megarhynchos","3","2"
"145","23","26","Luscinia megarhynchos","3","2"
"145","24","27","Luscinia megarhynchos","3","2"
"145","25","28","Luscinia megarhynchos","3","2"
"145","26","29","Luscinia megarhynchos","3","2"
"145","27","30","Luscinia megarhynchos","3","2"
"145","28","31","Luscinia megarhynchos","2.9","2"
"145","29","32","Luscinia megarhynchos","1.9","2"
"145","30","33","Luscinia megarhynchos","0.9","2"
"145","31","34","Luscinia megarhynchos","0.57","2"
"145","32","35","Luscinia megarhynchos","1.57","2"
"145","33","36","Luscinia megarhynchos","2.57","2"
"145","34","37","Luscinia megarhynchos","3","2"
"145","35","38","Luscinia megarhynchos","3","2"
"145","36","39","Luscinia megarhynchos","3","2"
"145","37","40","Luscinia megarhynchos","3","2"
"145","38","41","Luscinia megarhynchos","3","2"
"145","39","42","Luscinia megarhynchos","3","2"
"145","40","43","Luscinia megarhynchos","2.1","2"
"145","41","44","Luscinia megarhynchos","1.1","2"
"145","42","45","Luscinia megarhynchos","0.1","2"
"145","43","46","Luscinia megarhynchos","0.94","1"
"145","44","47","Luscinia megarhynchos","1.94","1"
"145","45","48","Luscinia megarhynchos","2.94","1"
"145","46","49","Luscinia megarhynchos","3","1"
"145","47","50","Luscinia megarhynchos","3","1"
"145","48","51","Luscinia megarhynchos","3","1"
"145","49","52","Luscinia megarhynchos","3","1"
"145","50","53","Luscinia megarhynchos","3","1"
"145","51","54","Luscinia megarhynchos","3","1"
"145","52","55","Luscinia megarhynchos","3","1"
